dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
0.0,0.014925894447613837,0.5484509436378666,0.45188281271223607,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.668,0.0,10.954512,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,0
0.006988,0.4775083148020941,0.5484509436378666,0.4547003372491491,22,14,1470,1728,5008.586058,31,29,1607326.875,1837435.625,5,4,0.367789,0.435692,23.652306,0.485873,255,90724889,91032676,255,0.000636,0.000526,0.00011,67,123,0,0,2,0,2,1,1,1,0,0,0,1,4,0,0
0.018399,0.4775083148020941,0.5484509436378666,0.4547003372491491,16,18,1540,1644,1793.575721,31,29,627860.1875,675254.0625,4,4,1.2038,1.054941,72.739108,2.148144,255,2550067902,2550544281,255,0.000586,0.000461,0.000125,96,91,0,0,11,0,11,6,1,7,0,0,0,9,19,0,0
4e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,19,2,3,3,3,3,0,0,0,3,19,0,1
0.372412,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,6,648,268,40.277972,254,252,12545.24609,4811.875,2,1,41.379111,61.121602,2075.635123,93.646906,255,2958508440,3181065097,255,0.122876,0.06608,0.056796,65,45,0,0,12,1,3,3,1,12,0,0,0,3,12,0,0
4e-06,0.005720428605247736,0.5484509436378666,0.45188281271223607,2,0,640,0,250000.0006,254,0,640000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,320,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,1
0.61725,0.4775083148020941,0.10482666014677518,0.4547003372491491,10,10,824,1274,30.781692,62,252,9616.848633,14865.9375,2,2,68.583333,57.129109,4333.377648,102.352211,255,2374215481,399173533,255,0.115549,0.071235,0.044314,82,127,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
0.262354,0.4775083148020941,0.10482666014677518,0.4547003372491491,10,6,856,268,57.17466,254,252,23510.2207,6830.46582,2,1,27.932556,48.388602,1513.92823,82.71807,255,1084829015,3519504113,255,0.071242,0.020406,0.050836,86,45,1,0,3,1,1,1,1,1,0,0,1,1,1,0,1
6e-06,0.3597621791961129,0.5484509436378666,0.45188281271223607,2,0,78,0,166666.6608,254,0,52000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,6,2,2,2,1,4,0,0,0,2,4,0,1
6e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,3,2,2,3,0,0,0,27,3,0,1
2e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,39,2,25,25,25,39,0,0,0,25,39,0,1
7.65057,0.4775083148020941,0.01932682120361854,0.4547003372491491,24,22,1272,1618,5.881915,62,252,1274.67627,1615.565918,7,9,332.633467,358.159812,28540.76888,955.55575,255,3477545477,1459395001,255,0.245747,0.128504,0.117243,53,74,0,0,2,1,2,1,1,3,1,1,0,2,1,0,1
1e-05,0.0005122771885296481,0.5484509436378666,0.45188281271223607,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,3,4,0,1
9e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,4,2,2,13,0,0,0,4,8,0,1
9e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,3,6,0,1
1e-05,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,6,5,5,13,0,0,0,6,9,0,1
1.885907,0.4775083148020941,0.5484509436378666,0.4547003372491491,20,18,3470,2178,19.619207,254,252,13985.84277,8725.774414,7,6,97.451056,106.796414,5579.596105,153.451828,255,1679140080,3878096013,255,0.121355,0.070364,0.050991,174,121,0,0,7,1,2,2,2,2,0,0,0,5,4,0,1
1.073097,0.4775083148020941,0.5484509436378666,0.4547003372491491,16,18,1540,1644,30.752113,31,29,10765.10352,11577.70508,4,4,82.462767,63.057941,5926.092566,136.316672,255,1204524099,1012206775,255,0.001283,0.001111,0.000172,96,91,0,0,16,0,15,15,1,5,0,0,0,15,17,0,0
9e-06,0.3597621791961129,0.5484509436378666,0.45188281271223607,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,2,0,1
0.659623,0.4775083148020941,0.5484509436378666,0.07813779480193889,6,2,998,86,10.612122,62,252,10090.61231,521.51001,2,1,131.9246,0.002,7934.687345,0.0,255,1439387686,2457711606,255,0.550419,0.382292,0.168127,166,43,0,0,2,3,1,1,1,2,0,0,0,1,2,0,0
1.82299,0.4775083148020941,0.5484509436378666,0.4547003372491491,36,142,1650,164071,97.09324,62,252,7043.374023,714939.75,7,69,52.08543,12.313163,2518.368244,1227.33599,255,4228464604,2406009233,255,0.13135,0.058215,0.073135,46,1155,0,0,2,1,1,1,1,1,0,0,0,5,1,0,1
1.686991,0.4775083148020941,0.5484509436378666,0.4547003372491491,18,20,1002,4106,21.932542,62,252,4490.835938,18499.20898,6,8,99.234765,91.454891,5777.886355,5301.036598,255,1076857551,251522973,255,0.099929,0.04006,0.059869,56,205,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
9e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,6,6,6,8,0,0,0,7,8,0,1
0.952629,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,8,546,354,17.845352,254,252,4131.723633,2603.321777,2,1,100.326,118.005859,5275.050725,196.204375,255,148468658,3909970989,255,0.184385,0.126583,0.057802,55,44,0,0,7,1,2,1,1,4,0,0,0,1,5,0,0
0.063201,0.3597621791961129,0.5484509436378666,0.07813779480193889,4,4,568,312,110.757736,31,29,53923.19531,29619.7832,0,0,15.999333,20.577,22.614453,29.089666,0,0,0,0,0.0,0.0,0.0,142,78,0,0,6,0,5,1,1,5,0,0,0,5,8,0,0
0.185902,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,6,696,268,80.687674,254,252,26981.95898,9639.487305,2,1,19.372778,28.233801,1144.389263,42.597059,255,1197643944,1754653259,255,0.098476,0.044729,0.053747,70,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
0.690135,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,6,534,268,21.734878,254,252,5575.720703,2596.593506,2,1,76.558778,118.291797,4102.966916,212.845484,255,3627664854,2858265730,255,0.180034,0.098671,0.081363,53,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,0
1.33808,0.4775083148020941,0.5484509436378666,0.4547003372491491,12,10,994,836,15.694128,254,252,5452.588379,4501.972656,3,2,118.763729,133.555563,7767.165842,177.986453,255,961783274,3693465119,255,0.220054,0.13607,0.083984,83,84,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
9e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,23,2,17,17,17,23,0,0,0,17,23,0,1
9e-06,0.3597621791961129,0.5484509436378666,0.45188281271223607,2,0,78,0,111111.1072,254,0,34666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,13,2,2,1,1,7,0,0,0,2,9,0,0
6e-06,0.0005122771885296481,0.5484509436378666,0.45188281271223607,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,5,4,4,16,0,0,0,5,12,0,1
9e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,42,2,32,32,16,42,0,0,0,33,42,0,1
6e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,37,2,33,33,16,37,0,0,0,34,37,0,1
6e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,16,16,16,16,0,0,0,16,16,0,1
8e-06,0.3597621791961129,0.5484509436378666,0.45188281271223607,2,0,104,0,125000.0003,254,0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,2,1,1,3,0,0,0,1,6,0,0
5e-06,0.0005122771885296481,0.5484509436378666,0.45188281271223607,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,3,6,0,1
6.212029,0.4775083148020941,0.01932682120361854,0.4547003372491491,24,24,1284,1702,7.565966,62,252,1585.311401,2101.72876,7,9,270.088204,266.387594,21097.14826,709.095688,255,2731591666,3985378434,255,0.181115,0.084432,0.096683,54,71,0,0,1,1,2,1,1,2,1,1,0,3,1,0,1
28.2276,0.012694383967276355,0.5484509436378666,0.45188281271223607,42,0,2184,0,1.452479,254,0,604.231323,0.0,0,0,688.477938,0.0,832.733,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,2,1,1,1,0,0,0,1,1,0,1
0.00108,0.3597621791961129,0.2664656366790467,0.07813779480193889,2,2,146,178,2777.777885,31,29,540740.75,659259.3125,0,0,0.01,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,5,0,2,1,1,2,0,0,0,4,3,0,0
7e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,16,16,16,17,0,0,0,16,17,0,1
3e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,17,17,17,18,0,0,0,18,17,0,1
3e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,4,4,4,13,0,0,0,5,13,0,1
0.788028,0.4775083148020941,0.10482666014677518,0.4547003372491491,10,10,802,1158,24.110818,62,252,7329.688965,10588.45606,2,2,87.445444,80.498,5635.442204,121.954445,255,4086108401,3923934340,255,0.132242,0.06354,0.068702,80,116,1,129,3,1,2,2,2,2,0,0,4,3,3,0,0
0.688067,0.4775083148020941,0.10482666014677518,0.4547003372491491,10,8,776,354,24.706896,254,252,8127.115234,3604.300049,2,1,72.024111,87.647711,4455.035155,144.951672,255,11961952,3813167669,255,0.133693,0.074515,0.059178,78,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
8e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,19,2,12,11,11,19,0,0,0,11,19,0,1
2.153256,0.4775083148020941,0.026813053754176804,0.4547003372491491,66,26,65226,2032,42.261581,62,252,238663.6875,7259.703613,30,8,33.124893,82.034602,2657.272921,98.733141,255,3343395253,161001471,255,0.159534,0.10238,0.057154,988,78,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
0.879868,0.4775083148020941,0.10482666014677518,0.4547003372491491,12,20,906,19998,35.232559,62,252,7555.679199,172744.0938,2,8,79.958544,41.731262,4640.24752,4024.588213,255,3150695854,539572602,255,0.157321,0.086969,0.070352,76,1000,1,9321,1,1,1,1,1,1,0,0,1,1,1,0,1
0.0,0.014925894447613837,0.5484509436378666,0.45188281271223607,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.516,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
9e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,5,4,4,14,0,0,0,5,12,0,1
0.721082,0.4775083148020941,0.026813053754176804,0.4547003372491491,24,20,8320,1856,59.63261,254,252,88467.05469,19570.58984,9,8,31.351392,36.355473,1656.325243,45.919668,255,2813917808,2096894597,255,0.05061,0.005998,0.044612,347,93,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
0.833203,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,6,2530,268,18.002815,254,252,21862.61914,2150.736328,2,1,87.921889,140.427797,4378.198749,211.358266,255,2654804139,1147429610,255,0.230306,0.131058,0.099248,253,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
0.665883,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,8,564,354,25.53001,254,252,6103.174316,3724.37793,2,1,73.352111,94.202141,5470.292566,136.799484,255,3676207663,89214124,255,0.050549,0.006465,0.044084,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
0.586831,0.4775083148020941,0.5484509436378666,0.4547003372491491,12,14,2116,9302,42.601705,62,252,26447.13867,117757.9297,3,5,53.348272,42.104691,3153.446266,3215.70371,255,317237493,1873316953,255,0.053819,0.038755,0.015064,176,664,1,109,1,1,1,1,1,1,0,0,1,1,1,0,1
0.676205,0.4775083148020941,0.5484509436378666,0.4547003372491491,12,8,1002,726,28.097989,254,252,10872.44238,7524.345703,3,2,61.37773,85.312289,2899.631167,104.643586,255,2923794605,1198656563,255,0.165875,0.079016,0.086859,84,91,0,0,3,1,2,2,2,2,0,0,0,2,2,0,1
0.739668,0.4775083148020941,0.10482666014677518,0.4547003372491491,10,10,786,1176,25.6872,62,252,7657.489258,11453.78711,2,2,82.185333,72.100445,5385.854058,111.972547,255,1279559349,327807171,255,0.144017,0.090055,0.053962,79,118,1,0,2,1,26,2,1,1,0,0,1,2,1,0,1
0.044048,0.4775083148020941,0.5484509436378666,0.4547003372491491,38,40,2438,19266,1748.092984,31,29,431166.0,3411732.75,7,13,1.181892,1.145421,72.230387,71.498237,255,1588931885,3805452734,255,0.000656,0.000519,0.000137,64,482,0,0,5,0,1,1,1,1,0,0,0,2,11,0,0
0.0,0.014925894447613837,0.5484509436378666,0.45188281271223607,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.772,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,0
3e-06,0.0005122771885296481,0.5484509436378666,0.45188281271223607,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,3,3,3,3,0,0,0,4,3,0,1
0.018473,0.4775083148020941,0.5484509436378666,0.4547003372491491,16,18,1540,1644,1786.391013,31,29,625345.125,672549.125,4,4,1.2106,1.057882,74.328858,2.025578,255,3857553224,1713874456,255,0.000619,0.000486,0.000133,96,91,0,0,9,0,7,6,1,7,0,0,0,9,9,0,0
1.180775,0.4775083148020941,0.01932682120361854,0.4547003372491491,12,8,3596,384,16.091126,254,252,22337.87109,2276.470947,3,2,95.432181,151.402141,5355.16228,177.393641,255,1034808947,3997951473,255,0.186822,0.120951,0.065871,300,48,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
3e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,18,17,17,17,0,0,0,18,17,0,1
0.020519,0.4775083148020941,0.01932682120361854,0.4547003372491491,52,54,2934,3742,5117.208554,31,29,1122082.0,1432038.625,11,15,0.395882,0.376943,26.170978,0.616608,255,2861751498,717379167,255,0.000675,0.000537,0.000138,56,69,0,0,1,0,5,1,1,4,1,1,0,7,1,0,0
8e-06,0.0005122771885296481,0.5484509436378666,0.45188281271223607,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,4,6,0,1
9e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,17,17,10,32,0,0,0,17,32,0,1
8e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,33,33,17,33,0,0,0,33,33,0,1
6.618974,0.4775083148020941,0.5484509436378666,0.01487544290631925,6,0,270,0,0.755404,254,0,271.945465,0.0,5,0,1323.79475,0.0,2418.226,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,19,6,13,1,1,17,0,0,0,13,17,0,0
0.004814,0.3597621791961129,0.5484509436378666,0.07813779480193889,4,4,568,312,1454.092271,31,29,707935.1875,388865.8125,0,0,1.247667,1.097333,1.755277,1.54055,0,0,0,0,0.0,0.0,0.0,142,78,0,0,5,0,3,1,1,2,0,0,0,5,2,0,0
0.741158,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,6,1328,268,20.238599,254,252,12909.52832,2417.837891,2,1,69.152667,130.626797,3677.830498,180.300125,255,2164007213,2001498766,255,0.252539,0.088015,0.164524,133,45,0,0,6,1,1,1,1,1,0,0,0,2,1,0,1
2.422345,0.4775083148020941,0.10482666014677518,0.4547003372491491,12,2,1168,96,5.366701,254,252,3537.068604,158.524078,6,1,220.213185,0.01,20296.27833,0.0,255,4291562648,3800062619,255,0.124831,0.069688,0.055143,97,48,1,0,1,1,1,1,1,1,0,0,1,8,1,0,1
5e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,3,2,3,3,3,3,0,0,0,4,3,0,1
5e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,5,5,0,1
1.1e-05,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,7,7,4,7,0,0,0,8,7,0,1
7e-06,0.0005122771885296481,0.5484509436378666,0.45188281271223607,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,1
3e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,2,2,1,1,1,0,0,0,1,1,0,1
3e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,30,2,26,26,13,30,0,0,0,27,30,0,1
9e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,40,2,35,34,7,40,0,0,0,34,40,0,1
0.555326,0.4775083148020941,0.5484509436378666,0.4547003372491491,14,10,774,556,41.417115,254,252,10357.87988,7217.382324,4,3,40.853537,54.979,2156.721809,68.117398,255,3313370702,2906102354,255,0.124411,0.060513,0.063898,55,56,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
1.586461,0.012694383967276355,0.5484509436378666,0.45188281271223607,18,0,2858,0,10.715675,254,0,13615.21094,0.0,0,0,93.321234,0.0,171.851906,0.0,0,0,0,0,0.0,0.0,0.0,159,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
9e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,1
0.034626,0.4775083148020941,0.5484509436378666,0.4547003372491491,30,42,2302,34406,2050.482318,31,29,514295.625,7759949.5,5,15,1.183552,0.831171,66.687561,59.028526,255,7494584,2156474326,255,0.000678,0.000545,0.000133,77,819,0,0,8,0,7,6,1,6,0,0,0,8,12,0,0
1.102773,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,8,534,354,15.415685,254,252,3489.385498,2248.876221,2,1,122.530333,145.288141,6733.733642,265.544031,255,2009974559,2203720417,255,0.145133,0.085115,0.060018,53,44,0,0,3,1,2,2,1,3,0,0,0,2,3,0,0
2.350651,0.4775083148020941,0.5484509436378666,0.4547003372491491,28,30,4256,3080,24.248602,31,29,13967.19434,10135.06445,7,7,87.049367,81.038687,5416.384778,143.9495,255,3279970608,2003199750,255,0.000649,0.000525,0.000124,152,103,0,0,3,0,4,1,1,3,0,0,0,3,10,0,0
0.341011,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,6,534,268,43.986852,254,252,11284.09375,5254.962402,2,1,35.138444,58.868,1893.74081,83.781344,255,2536398175,3591315840,255,0.1017,0.046661,0.055039,53,45,0,0,5,1,4,3,1,5,0,0,0,11,5,0,0
0.436812,0.4775083148020941,0.10482666014677518,0.4547003372491491,20,8,16580,354,61.811487,254,252,288471.9063,5677.499512,7,1,22.990104,61.180145,2052.295362,106.344961,255,3137711595,1919006750,255,0.068838,0.007814,0.061024,829,44,1,0,3,1,1,1,1,2,0,0,1,1,2,0,1
9e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,33,32,13,32,0,0,0,32,32,0,1
1.184766,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,8,588,354,14.348824,254,252,3578.765625,2093.240234,2,1,131.630667,156.739141,7266.709701,315.882781,255,1275550536,2447794360,255,0.172055,0.087583,0.084472,59,44,0,0,2,1,2,1,1,2,0,0,0,2,2,0,0
9e-06,0.3597621791961129,0.5484509436378666,0.45188281271223607,2,0,78,0,111111.1072,254,0,34666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,4,2,2,2,1,4,0,0,0,3,4,0,0
1.1e-05,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,4,4,4,4,0,0,0,4,11,0,1
9.543898,0.4775083148020941,0.5484509436378666,0.01487544290631925,6,0,270,0,0.523895,254,0,188.602188,0.0,5,0,1908.779625,0.0,3505.84475,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,52,6,25,2,2,51,0,0,0,26,51,0,0
6e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,3,3,7,0,0,0,3,7,0,1
1e-06,0.3597621791961129,0.5484509436378666,0.45188281271223607,2,0,104,0,1000000.003,254,0,416000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,2,2,1,3,0,0,0,2,4,0,1
9e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,27,27,12,32,0,0,0,27,32,0,1
9e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,16,16,16,16,0,0,0,17,16,0,1
5e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,13,13,13,17,0,0,0,13,17,0,1
0.977239,0.4775083148020941,0.5484509436378666,0.4547003372491491,16,10,1058,556,25.582278,254,252,8120.838379,4101.350586,5,3,65.088801,102.103781,3436.791897,131.340781,255,2987299014,2365699932,255,0.099074,0.058296,0.040778,66,56,0,0,6,1,2,2,2,6,0,0,0,2,6,0,1
9e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,23,23,23,33,0,0,0,23,33,0,1
1.631194,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,8,1228,354,10.421814,254,252,5424.247559,1520.358765,2,1,181.194667,207.414578,10314.10976,427.508344,255,3664142256,3566944681,255,0.311824,0.179275,0.132549,123,44,1,0,2,1,1,1,1,1,0,0,1,2,1,0,1
